,text_raw,text_clean
9289,Or he can see you at my place.,or he can see you at my place
9290,Which would you prefer?,which would you prefer
9291,No pressure then.,no pressure then
9292,Something else that hes paying for but actually this is for his benefit.,something else that he s pay for but actually this be for his benefit
9293,Your place.,your place
9294,That means I am guaranteed to see him Sunday.,that mean i be guarantee to see him sunday
9295,Okay.,okay
9296,Ill let you know the time.,ill let you know the time
9297,Are you leaving?,be you leave
9298,Dont go stay with me please.,do not go stay with me please
9299,How are you getting back?,how be you get back
9300,I whisper.,i whisper
9301,Taylor will pick me up.,taylor will pick me up
9302,I can drive you.,i can drive you
9303,I have a lovely new car.,i have a lovely new car
9304,"He gazes at me, his expression warm.",he gaze at me his expression warm
9305,Thats more like it.,that be much like it
9306,But I think youve had too much to drink.,but i think you have have too much to drink
9307,Did you get me tipsy on purpose?,do you get me tipsy on purpose
9308,"Because you over-think everything, and youre reticent like your stepdad.",because you over think everything and you be reticent like your stepdad
9309,"A drop of wine in you and you start talking, and I need you to communicate honestly with me.",a drop of wine in you and you start talk and i need you to communicate honestly with me
9310,"Otherwise you clam up, and I have no idea what youre thinking.",otherwise you clam up and i have no idea what you be think
9311,"In vino veritas, Anastasia.",in vino veritas anastasia
9312,And you think youre always honest with me?,and you think you be always honest with me
9313,I endeavor to be.,i endeavor to be
9314,He looks down at me warily.,he look down at me warily
9315,This will only work if were honest with each other.,this will only work if be honest with each other
9316,Id like you to stay and use this.,i would like you to stay and use this
9317,I hold up the second condom.,i hold up the 2 condom
9318,He smiles and his eyes glow with humor.,he smile and his eye glow with humor
9319,"Anastasia, I have crossed so many lines here tonight.",anastasia i have cross so many line here tonight
9320,I have to go.,i have to go
9321,Ill see you on Sunday.,ill see you on sunday
9322,"Ill have the revised contract ready for you, and then we can really start to play.",ill have the revise contract ready for you and then we can really start to play
9323,Play?,play
9324,Holy shit.,holy shit
9325,My heart leaps into my mouth.,my heart leap into my mouth
9326,Id like to do a scene with you.,i would like to do a scene with you
9327,"But I wont until youve signed, so I know youre ready.",but i will not until you have sign so i know you be ready
9328,"So I could stretch this out, if I dont sign?",so i can stretch this out if i do not sign
9329,"He gazes at me assessing, and then his lips twitch into a smile.",he gaze at me assess and then his lip twitch into a smile
9330,"Well, I suppose you could, but I may crack under the strain.",good i suppose you can but i may crack under the strain
9331,Crack?,crack
9332,How?,how
9333,My inner goddess has woken and is paying attention.,my inner goddess have wake and be pay attention
9334,"He nods slowly, and then he grins, teasing.",he nod slowly and then he grin tease
9335,Could get really ugly.,can get really ugly
9336,His grin is infectious.,his grin be infectious
9337,"Ugly, how?",ugly how
9338,"Oh you know, explosions, car chases, kidnapping, incarceration.",oh you know explosion car chase kidnap incarceration
9339,Youd kidnap me?,you would kidnap me
9340,"Oh yes, he grins.",oh yes he grin
9341,Hold me against my will?,hold me against my will
9342,Jeez this is hot.,jeez this be hot
9343,"Oh yes, he nods.",oh yes he nod
9344,And then were talking TPE 24/7.,and then be talk tpe
9345,"Youve lost me, I breathe, my heart is pounding is he serious?",you have lose me i breathe my heart be pound be he serious
9346,Total Power Exchange  round the clock.,total power exchange round the clock
9347,"His eyes are shining, and I can feel his excitement from where I sit.",his eye be shine and i can feel his excitement from where i sit
9348,Holy shit.,holy shit
9349,"So you have no choice, he says sardonically.",so you have no choice he say sardonically
9350,Clearly.,clearly
9351,I cant keep the sarcasm out of my voice as my eyes reach for the heavens.,i can not keep the sarcasm out of my voice a my eye reach for the heaven
9352,"Oh, Anastasia Steele, did you just roll your eyes at me?",oh anastasia steele do you just roll your eye at me
9353,"No, I squeak.",no i squeak
9354,I think you did.,i think you do
9355,What did I say Id do to you if you rolled your eyes at me again?,what do i say i would do to you if you roll your eye at me again
9356,Shit.,shit
9357,He sits down on the edge of the bed.,he sit down on the edge of the bed
9358,"Come here, he says softly.",come here he say softly
9359,I blanch.,i blanch
9360,Jeez hes serious.,jeez he s serious
9361,I sit staring at him completely immobile.,i sit stare at him completely immobile
9362,"I havent signed, I whisper.",i have not sign i whisper
9363,I told you what Id do.,i tell you what i would do
9364,Im a man of my word.,i be a man of my word
9365,"Im going to spank you, and then Im going to fuck you very quick and very hard.",i be go to spank you and then i be go to fuck you very quick and very hard
9366,Looks like well need that condom after all.,look like good need that condom after all
9367,"His voice is so soft, menacing, and its damned hot.",his voice be so soft menace and its damn hot
9368,"My insides practically contort with potent, needy, liquid, desire.",my inside practically contort with potent needy liquid desire
9369,"He gazes at me, waiting, eyes blazing.",he gaze at me wait eye blaze
9370,"Tentatively, I uncurl my legs.",tentatively i uncurl my leg
9371,Should I run?,should i run
9372,"This is it, our relationship hangs in the balance, right here, right now.",this be it our relationship hang in the balance right here right now
9373,"Do I let him do this or do I say no, and then thats it?",do i let him do this or do i say no and then that be it
9374,Because I know it will be over if I say no.,because i know it will be over if i say no
9375,Do it!,do it
9376,"My inner goddess pleads with me, my subconscious is as paralyzed as I am.Im waiting, he says.",my inner goddess plead with me my subconscious be a paralyze a i be i be wait he say
9377,Im not a patient man.,i be not a patient man
9378,Oh for the love of all thats holy.,oh for the love of all that be holy
9379,"Im panting, afraid, turned on.",i be pant afraid turn on
9380,"Blood pounding through my body, my legs are like jelly.",blood pound through my body my leg be like jelly
9381,"Slowly, I crawl over to him until I am beside him.",slowly i crawl over to him until i be beside him
9382,"Good girl, he murmurs.",good girl he murmur
9383,Now stand up.,now stand up
9384,Oh shit cant he just get this over with?,oh shit can not he just get this over with
9385,Im not sure if I can stand.,i be not sure if i can stand
9386,"Hesitantly, I clamber to my feet.",hesitantly i clamber to my foot
9387,"He holds his hand out, and I place the condom in his palm.",he hold his hand out and i place the condom in his palm
9388,"Suddenly he grabs me, tipping me across his lap.",suddenly he grab me tip me across his lap
9389,"With one smooth movement, he angles his body so my torso is resting on the bed beside him.",with one smooth movement he angle his body so my torso be rest on the bed beside him
9390,"He throws his right leg over both of mine and plants his left forearm on the small of my back, holding me down so I cannot move.",he throw his right leg over both of mine and plant his leave forearm on the small of my back hold me down so i can not move
9391,Oh fuck.,oh fuck
9392,"Put your hands up on either side of your head, he orders.",put your hand up on either side of your head he order
9393,I obey immediately.,i obey immediately
9394,"Why am I doing this, Anastasia?",why be i do this anastasia
9395,he asks.,he ask
9396,"Because I rolled my eyes at you, I can barely speak.",because i roll my eye at you i can barely speak
9397,Do you think thats polite?,do you think that be polite
9398,Will you do it again?,will you do it again
9399,"I will spank you each time you do it, do you understand?",i will spank you each time you do it do you understand
9400,"Very slowly, he pulls down my sweatpants.",very slowly he pull down my sweatpants
9401,"Oh, how demeaning is this, demeaning and scary and hot.",oh how demean be this demean and scary and hot
9402,Hes making such a meal of this.,he s make such a meal of this
9403,My heart is in my mouth.,my heart be in my mouth
9404,I can barely breathe.,i can barely breathe
9405,"Shit, is this going to hurt?",shit be this go to hurt
9406,"He places his hand on my naked behind, softly fondling me, stroking round and round with his flat palm.",he place his hand on my naked behind softly fondle me stroke round and round with his flat palm
9407,And then his hand is no longer there and he hits me  hard.,and then his hand be no long there and he hit me hard
9408,"My eyes spring open in response to the pain, and I try to rise, but his hand moves between my shoulder blades keeping me down.",my eye spring open in response to the pain and i try to rise but his hand move between my shoulder blade keep me down
9409,"He caresses me again where hes hit me, and his breathings changed  its louder, harsher.",he caress me again where he s hit me and his breathing change its loud harsh
9410,"He hits me again and again, quickly in succession.",he hit me again and again quickly in succession
9411,Holy fuck it hurts.,holy fuck it hurt
9412,"I make no sound, my face screwed up against the pain.",i make no sound my face screw up against the pain
9413,I try and wriggle away from the blows  spurred on by adrenaline spiking and coursing through my body.,i try and wriggle away from the blow spur on by adrenaline spike and course through my body
9414,"Keep still, he growls.",keep still he growl
9415,Or Ill spank you for longer.,or ill spank you for long
9416,"Hes rubbing me now, and the blow follows.",he s rub me now and the blow follow
9417,"A rhythmic pattern emerges, caress, fondle, slap hard.",a rhythmic pattern emerge caress fondle slap hard
9418,I have to concentrate to handle this pain.,i have to concentrate to handle this pain
9419,My mind empties as I endeavor to absorb the grueling sensation.,my mind empty a i endeavor to absorb the grueling sensation
9420,He doesnt hit me in the same place twice in succession,he doe not hit me in the same place twice in succession
9421,hes spreading the pain.,he s spread the pain
9422,Aargh!,aargh
9423,I cry out on the tenth slap  and Im unaware that I have been mentally counting the blows.,i cry out on the 10 slap and i be unaware that i have be mentally count the blow
9424,Im just getting warmed up.,i be just get warm up
9425,He hits me again then he strokes me softly.,he hit me again then he stroke me softly
9426,The combination of the hard stinging blow and his gentle caress is so mind numbing.,the combination of the hard sting blow and his gentle caress be so mind numb
9427,He hits me again this is getting harder to take.,he hit me again this be get hard to take
9428,"My face hurts, its screwed up so tight.",my face hurt its screw up so tight
9429,He strokes me gently and then the blow comes.,he stroke me gently and then the blow come
9430,I cry out again.,i cry out again
9431,"No one to hear you, baby, just me.",no one to hear you baby just me
9432,And he hits me again and again.,and he hit me again and again
9433,"From somewhere deep inside, I want to beg him to stop.",from somewhere deep inside i want to beg him to stop
9434,But I dont.,but i do not
9435,I dont want to give him the satisfaction.,i do not want to give him the satisfaction
9436,He continues the unrelenting rhythm.,he continue the unrelenting rhythm
9437,I cry out six more times.,i cry out six much time
9438,Eighteen slaps in total.,eighteen slap in total
9439,"My body is singing, singing from his merciless assault.",my body be singe singe from his merciless assault
9440,"Enough, he breathes hoarsely.",enough he breathe hoarsely
9441,"Well done, Anastasia.",good do anastasia
9442,Now Im going to fuck you.,now i be go to fuck you
9443,"He caresses my behind gently, and it burns as he strokes me round and round and down.",he caress my behind gently and it burn a he stroke me round and round and down
9444,"Suddenly, he inserts two fingers inside me, taking me completely by surprise.",suddenly he insert two finger inside me take me completely by surprise
9445,"I gasp, this new assault breaking through the numbness around my brain.",i gasp this new assault break through the numbness around my brain
9446,Feel this.,feel this
9447,"See how much your body likes this, Anastasia.",see how much your body like this anastasia
9448,Youre soaking just for me.,you be soak just for me
9449,There is awe in his voice.,there be awe in his voice
9450,"He moves his fingers, in and out in quick succession.",he move his finger in and out in quick succession
9451,"I groan, no surely not, and then his fingers are gone and Im left wanting.",i groan no surely not and then his finger be go and i be leave want
9452,"Next time, I will get you to count.",next time i will get you to count
9453,Now wheres that condom?,now where be that condom
9454,"He reaches beside him for the condom and lifts me gently, pushing me face down onto the bed.",he reach beside him for the condom and lift me gently push me face down onto the bed
9455,I hear the sound of his zipper and the rip of the foil.,i hear the sound of his zipper and the rip of the foil
9456,"He drags my sweatpants off and then guides me into a kneeling position, gently caressing my now very sore behind.",he drag my sweatpants off and then guide me into a kneel position gently caress my now very sore behind
9457,Im going to take you now.,i be go to take you now
9458,"You can come, he murmurs.",you can come he murmur
9459,What?,what
9460,Like I have a choice.,like i have a choice
9461,"And hes inside me, quickly filling me, I moan loudly.",and he s inside me quickly fill me i moan loudly
9462,"He moves, pounding into me, a fast, intense pace against my sore behind.",he move pound into me a fast intense pace against my sore behind
9463,"The feeling is beyond exquisite, raw and debas-ing and mind blowing.",the feel be beyond exquisite raw and debas ing and mind blow
9464,"My senses are ravaged, disconnected, solely concentrating on what hes doing to me.",my sense be ravage disconnect solely concentrate on what he s do to me
9465,"How hes making me feel, that familiar pull deep in my belly, tightening, quickening.",how he s make me feel that familiar pull deep in my belly tighten quicken
9466,"NO and my traitorous body explodes in an intense, body-shattering orgasm.",no and my traitorous body explode in a intense body shatter orgasm
9467,"Oh, Ana!",oh ana
9468,"he cries out loudly as he finds his release, holding me in place as he pours himself into me.",he cry out loudly a he find his release hold me in place a he pour himself into me
9469,"He collapses, panting hard beside me, and he pulls me on top of him and buries his face in my hair, holding me close.",he collapse pant hard beside me and he pull me on top of him and bury his face in my hair hold me close
9470,"Oh, baby, he breathes.",oh baby he breathe
9471,Welcome to my world.,welcome to my world
9472,"We lie there, panting together, waiting for our breathing to slow.",we lie there pant together wait for our breathe to slow
9473,He gently strokes my hair.,he gently stroke my hair
9474,Im on his chest again.,i be on his chest again
9475,"But this time, I dont have the strength to lift my hand and feel him.",but this time i do not have the strength to lift my hand and feel him
9476,Boy I survived.,boy i survive
9477,That wasnt so bad.,that be not so bad
9478,Im more stoic than I thought.,i be much stoic than i think
9479,My inner goddess is prostrate well at least shes quiet.,my inner goddess be prostrate good at little she be quiet
9480,"Christian nuzzles my hair again, inhaling deeply.",christian nuzzle my hair again inhale deeply
9481,"Well done, baby, he whispers, quiet joy in his voice.",good do baby he whisper quiet joy in his voice
9482,"His words curl around me like a soft fluffy towel from the Heathman Hotel, and Im so pleased that hes happy.",his word curl around me like a soft fluffy towel from the heathman hotel and i be so please that he s happy
9483,He picks at the strap on my camisole.,he pick at the strap on my camisole
9484,Is this what you sleep in?,be this what you sleep in
9485,he asks gently.,he ask gently
9486,"Yes, I breathe sleepily.",yes i breathe sleepily
9487,"You should be in silks and satins, you beautiful girl.",you should be in silk and satins you beautiful girl
9488,Ill take you shopping.,ill take you shop
9489,"I like my sweats, I murmur, trying and failing to sound irritated.",i like my sweat i murmur try and fail to sound irritate
9490,He kisses my head again.,he kiss my head again
9491,"Well see, he says.",good see he say
9492,"We lie for a few more minutes, hours, who knows, and I think I doze.",we lie for a few much minute hour who know and i think i doze
9493,"I have to go, he says, and leaning down, he kisses my forehead gently.",i have to go he say and lean down he kiss my forehead gently
9494,Are you okay?,be you okay
9495,His voice is soft.,his voice be soft
9496,I think about his question.,i think about his question
9497,My backside is sore.,my backside be sore
9498,"Well, glowing now, and amazingly I feel, apart from exhausted, radiant.",good glow now and amazingly i feel apart from exhaust radiant
9499,"The realization is humbling, unexpected.",the realization be humble unexpected
9500,I dont understand.,i do not understand
9501,Holy shit.,holy shit
9502,"Im okay, I whisper.",i be okay i whisper
9503,I dont want to say more than that.,i do not want to say much than that
9504,Wheres your bathroom?,where be your bathroom
9505,Along the corridor to the left.,along the corridor to the leave
9506,He scoops up the other condom and heads out of the bedroom.,he scoop up the other condom and head out of the bedroom
9507,I rise stiffly and put my sweatpants back on.,i rise stiffly and put my sweatpants back on
9508,They chafe a little against my still-smarting behind.,they chafe a little against my still smart behind
9509,Im so confused by my reaction.,i be so confuse by my reaction
9510,I remember him saying  I cant remember when  that I would feel so much better after a good hiding.,i remember him say i can not remember when that i would feel so much well after a good hide
9511,How can that be so?,how can that be so
9512,I really dont get it.,i really do not get it
9513,"But strangely, I do.",but strangely i do
9514,"I cant say that I enjoyed the experience, in fact, I would still go a long way to avoid it, but now I have this safe, weird, bathed in afterglow, sated feeling.",i can not say that i enjoy the experience in fact i would still go a long way to avoid it but now i have this safe weird bathe in afterglow sate feel
9515,I put my head in my hands.,i put my head in my hand
9516,I just dont understand.,i just do not understand
9517,Christian re-enters the room.,christian re enter the room
9518,I cant look him in the eye.,i can not look him in the eye
9519,I stare down at my hands.,i stare down at my hand
9520,I found some baby oil.,i find some baby oil
9521,Let me rub it into your behind.,let me rub it into your behind
9522,Ill be fine.,ill be fine
9523,"Anastasia, he warns, and I want to roll my eyes but quickly stop myself.",anastasia he warn and i want to roll my eye but quickly stop myself
9524,I stand facing the bed.,i stand face the bed
9525,"Sitting beside me, he gently pulls my sweatpants down again.",sit beside me he gently pull my sweatpants down again
9526,Up and down like whores drawers my subconscious remarks bitterly.,up and down like whore drawer my subconscious remark bitterly
9527,"In my head, I tell her where to go.",in my head i tell her where to go
9528,Christian squirts baby oil into his hand and then rubs my behind with careful tenderness,christian squirt baby oil into his hand and then rub my behind with careful tenderness
9529,"from makeup remover to smoothing balm for a spanked ass, who would have thought it was such a versatile liquid.",from makeup remover to smooth balm for a spank ass who would have think it be such a versatile liquid
9530,"I like my hands on you, he murmurs, and I have to agree, me too.",i like my hand on you he murmur and i have to agree me too
9531,"There, he says when hes finished, and he pulls my pants up again.",there he say when he s finish and he pull my pant up again
9532,I glance over at my clock.,i glance over at my clock
9533,Its ten-thirty.,its ten thirty
9534,Im leaving now.,i be leave now
9535,Ill see you out.,ill see you out
9536,I still cant look at him.,i still can not look at him
9537,"Taking my hand, he leads me to the front door.",take my hand he lead me to the front door
9538,"Fortunately, Kate is still not home.",fortunately kate be still not home
9539,She must still be having dinner with her folks and Ethan.,she must still be have dinner with her folk and ethan
9540,Im really glad shes not been around to hear my chastisement.,i be really glad she be not be around to hear my chastisement
9541,Dont you have to call Taylor?,do not you have to call taylor
9542,"I ask, avoiding eye contact.",i ask avoid eye contact
9543,Taylors been here since nine.,taylors be here since nine
9544,"Look at me, he breathes.",look at me he breathe
9545,"I struggle to meet his eyes, but when I do, hes gazing down at me with wonder.",i struggle to meet his eye but when i do he s gaze down at me with wonder
9546,"You didnt cry, he murmurs, then grabs me suddenly and kisses me fervently.",you do not cry he murmur then grab me suddenly and kiss me fervently
9547,"Sunday, he whispers against my lips, and its both a promise and a threat.",sunday he whisper against my lip and its both a promise and a threat
9548,I watch him walk down the path and climb into the big black Audi.,i watch him walk down the path and climb into the big black audi
9549,He doesnt look back.,he doe not look back
9550,I close the door and stand helpless in the living room of an apartment that I shall only spend another two nights in.,i close the door and stand helpless in the live room of a apartment that i shall only spend another two night in
9551,"A place I have lived happily for almost four years yet today, for the first time ever, I feel lonely and uncomfortable here, unhappy with my own company.",a place i have live happily for almost four year yet today for the ﻿1 time ever i feel lonely and uncomfortable here unhappy with my own company
9552,Have I strayed so far from who I am?,have i stray so far from who i be
9553,"I know that lurking, not very far under my rather numb exterior, is a well of tears.",i know that lurk not very far under my rather numb exterior be a good of tear
9554,What am I doing?,what be i do
9555,The irony is I cant even sit down and enjoy a good cry.,the irony be i can not even sit down and enjoy a good cry
9556,Ill have to stand.,ill have to stand
9557,"I know its late, but I decide to call my mom.",i know its late but i decide to call my mom
9558,"Honey, how are you?",honey how be you
9559,How was graduation?,how be graduation
9560,she enthuses down the phone.,she enthuse down the phone
9561,Her voice is a soothing balm.,her voice be a soothe balm
9562,"Sorry its so late, I whisper.",sorry its so late i whisper
9563,She pauses.,she pause
9564,Ana?,ana
9565,Whats wrong?,what be wrong
9566,Shes all seriousness now.,she be all seriousness now
9567,"Nothing, Mom, I just wanted to hear your voice.",nothing mom i just want to hear your voice
9568,Shes silent for a moment.,she be silent for a moment
9569,"Ana, what is it?",ana what be it
9570,Please tell me.,please tell me
9571,"Her voice is soft and comforting, and I know that she cares.",her voice be soft and comfort and i know that she care
9572,"Uninvited, my tears begin to flow.",uninvited my tear begin to flow
9573,I have cried so often in the last few days.,i have cry so often in the last few day
9574,"Please, Ana, she says, and her anguish reflects mine.",please ana she say and her anguish reflect mine
9575,"Oh, Mom, its a man.",oh mom its a man
9576,Whats he done to you?,what be he do to you
9577,Her alarm is palpable.,her alarm be palpable
9578,Its not like that.,its not like that
9579,Although it is Oh crap.,although it be oh crap
9580,I dont want to worry her.,i do not want to worry her
9581,I just want someone else to be strong for me at the moment.,i just want someone else to be strong for me at the moment
9582,"Ana, please, youre worrying me.",ana please you be worry me
9583,I take a big breath.,i take a big breath
9584,"Ive kind of fallen for this guy, and hes so different from me, and I dont know if we should be together.",i have kind of fall for this guy and he s so different from me and i do not know if we should be together
9585,"Oh, darling.",oh darling
9586,I wish I could be with you.,i wish i can be with you
9587,I am so sorry I missed your graduation.,i be so sorry i miss your graduation
9588,"Youve fallen for someone, finally.",you have fall for someone finally
9589,"Oh, honey, men, they are so tricky.",oh honey man they be so tricky
9590,"Theyre a different species, honey.",they be a different species honey
9591,How long have you known him?,how long have you know him
9592,Christian is definitely a different species different planet.,christian be definitely a different species different planet
9593,"Oh, nearly three weeks or so.",oh nearly three week or so
9594,"Ana, darling, thats no time at all.",ana darling that be no time at all
9595,How can you possibly know someone in that kind of time frame?,how can you possibly know someone in that kind of time frame
9596,Just take it easy with him and keep him at arms length until you decide whether hes worthy of you.,just take it easy with him and keep him at arm length until you decide whether he s worthy of you
9597,"Wow its unnerving when my mother is so insightful, but shes just too late on this.",wow its unnerve when my mother be so insightful but she be just too late on this
9598,Is he worthy of me?,be he worthy of me
9599,Thats an interesting concept.,that be a interest concept
9600,I always wonder whether I am worthy of him.,i always wonder whether i be worthy of him
9601,"Honey, you sound so unhappy.",honey you sound so unhappy
9602,Come home  visit with us.,come home visit with us
9603,"I miss you, darling.",i miss you darling
9604,Bob would love to see you too.,bob would love to see you too
9605,You can get some distance and maybe some perspective.,you can get some distance and maybe some perspective
9606,You need a break.,you need a break
9607,Youve been working so hard.,you have be work so hard
9608,"Oh boy, is this tempting.",oh boy be this tempt
9609,Run away to Georgia.,run away to georgia
9610,"Grab some sunshine, some cocktails.",grab some sunshine some cocktail
9611,My mothers good humor her loving arms.,my mother good humor her love arm
9612,I have two job interviews in Seattle on Monday.,i have two job interview in seattle on monday
9613,"Oh, thats wonderful news.",oh that be wonderful news
9614,"The door opens and Kate appears, grinning at me.",the door open and kate appear grin at me
9615,Her face falls when she sees Ive been crying.,her face fall when she see i have be cry
9616,"Mom, I have to go.",mom i have to go
9617,Ill think about a visit.,ill think about a visit
9618,Thank you.,thank you
9619,"Honey, please, dont let a man get under your skin.",honey please do not let a man get under your skin
9620,Youre far too young.,you be far too young
9621,Go and enjoy yourself.,go and enjoy yourself
9622,"Yes, Mom, love you.",yes mom love you
9623,"Oh, Ana, I love you too, so much.",oh ana i love you too so much
9624,"Stay safe, honey.",stay safe honey
9625,I hang up and face Kate who glares at me.,i hang up and face kate who glare at me
9626,Has that obscenely rich fucker upset you again?,have that obscenely rich fucker upset you again
9627,No sort of err yes.,no sort of err yes
9628,"Just tell him to take a hike, Ana.",just tell him to take a hike ana
9629,Youve been so up and down since you met him.,you have be so up and down since you meet him
9630,Ive never seen you like this.,i have never see you like this
9631,"The world of Katherine Kavanagh is very clear, very black and white.",the world of katherine kavanagh be very clear very black and white
9632,"Not the intangible, mysterious, vague hues of gray that color my world .",not the intangible mysterious vague hue of gray that color my world
9633,Welcome to my world.,welcome to my world
9634,"Sit, lets talk.",sit let us talk
9635,Lets have some wine.,let us have some wine
9636,"Oh, youve had champagne.",oh you have have champagne
9637,She spies the bottle.,she spy the bottle
9638,Some good stuff too.,some good stuff too
9639,"I smile ineffectually, looking apprehensively at the couch.",i smile ineffectually look apprehensively at the couch
9640,I approach it with caution.,i approach it with caution
9641,Hmm sitting.,hmm sit
9642,Are you okay?,be you okay
9643,I fell over and landed on my behind.,i fall over and land on my behind
9644,"She doesnt think to question my explanation, because I am one of the most un-coordinated people in Washington State.",she doe not think to question my explanation because i be one of the much un coordinate people in washington state
9645,I never thought Id see that as a blessing.,i never think i would see that a a bless
9646,"I sit down gingerly, pleasantly surprised that Im okay, and turn my attention to Kate, but my mind glazes over and Im pulled back to the Heathman  Well, if you were mine you wouldnt be able to sit down for a week after the stunt you pulled yesterday.",i sit down gingerly pleasantly surprise that i be okay and turn my attention to kate but my mind glaze over and i be pull back to the heathman good if you be mine you would not be able to sit down for a week after the stunt you pull yesterday
9647,"He said it then, and all",he say it then and all
9648,I could concentrate on at the time was being his.,i can concentrate on at the time be be his
9649,"All the warning signs were there, I was just too clueless and too enamored to notice.",all the warn sign be there i be just too clueless and too enamor to notice
9650,Kate comes back into the living area with a bottle of red wine and washed teacups.,kate come back into the live area with a bottle of red wine and wash teacup
9651,Here we go.,here we go
9652,She hands me a cup of wine.,she hand me a cup of wine
9653,It wont taste as good as the Bolly.,it will not taste a good a the bolly
9654,"Ana, if hes a jerk with commitment issues, dump him.",ana if he s a jerk with commitment issue dump him
9655,Though I dont really understand his commitment issues.,though i do not really understand his commitment issue
9656,"He couldnt take his eyes off you in the marquee, watched you like a hawk.",he can not take his eye off you in the marquee watch you like a hawk
9657,"Id say he was completely smitten, but maybe he has a funny way of showing it.",i would say he be completely smite but maybe he have a funny way of show it
9658,Smitten?,smite
9659,Christian?,christian
9660,Funny way of showing it?,funny way of show it
9661,Ill say.,ill say
9662,"Kate, its complicated.",kate its complicate
9663,How was your evening?,how be your even
9664,I ask.,i ask
9665,"I cant talk this through with Kate without revealing too much, but one question on her day and Kate is off.",i can not talk this through with kate without reveal too much but one question on her day and kate be off
9666,Its so reassuring to sit and listen to her normal chatter.,its so reassure to sit and listen to her normal chatter
9667,The hot news is that Ethan may be coming to live with us after their holiday.,the hot news be that ethan may be come to live with us after their holiday
9668,That will be fun  Ethan is a hoot.,that will be fun ethan be a hoot
9669,I frown.,i frown
9670,I dont think Christian will approve.,i do not think christian will approve
9671,Well tough.,good tough
9672,Hell just have to suck it up.,hell just have to suck it up
9673,I have a couple of teacups of wine and decide to call it a night.,i have a couple of teacup of wine and decide to call it a night
9674,Its been one very long day.,its be one very long day
9675,"Kate hugs me, and then grabs the phone to call Elliot.",kate hug me and then grab the phone to call elliot
9676,I check the mean machine after I brush my teeth.,i check the mean machine after i brush my tooth
9677,Theres an email from Christian.,there be a email from christian
9678,From: Christian Grey,from christian grey
9679,Subject: You,subject you
9680,Date: May 26 2011 23:14,date may
9681,To: Anastasia Steele,to anastasia steele
9682,Dear Miss Steele,dear miss steele
9683,You are quite simply exquisite.,you be quite simply exquisite
9684,"The most beautiful, intelligent, witty and brave woman I have ever met.",the much beautiful intelligent witty and brave woman i have ever meet
9685,Take some Advil  this is not a request.,take some advil this be not a request
9686,And dont drive your Beetle again.,and do not drive your beetle again
9687,I will know.,i will know
9688,Christian Grey,christian grey
9689,"CEO, Grey Enterprises Holdings Inc.",ceo grey enterprise holding inc
9690,"Oh, not drive my car again!",oh not drive my car again
9691,I type out my reply.,i type out my reply
9692,From: Anastasia Steele,from anastasia steele
9693,Subject: Flattery,subject flattery
9694,Date: May 26 2011 23:20,date may
9695,To: Christian Grey,to christian grey
9696,Dear Mr. Grey,dear mr grey
9697,"Flattery will get you nowhere, but since youve been everywhere the point is moot.",flattery will get you nowhere but since you have be everywhere the point be moot
9698,I will need to drive my Beetle to a garage so I can sell it  so will not graciously accept any of your nonsense over that.,i will need to drive my beetle to a garage so i can sell it so will not graciously accept any of your nonsense over that
9699,Red wine is always more preferable to Advil.,red wine be always much preferable to advil
9700,PS: Caning is a HARD limit for me.,ps cane be a hard limit for me
9701,I hit send.,i hit send
9702,From: Christian Grey,from christian grey
9703,Subject: Frustrating women who cant take compliments Date: May 26 2011 23:26,subject frustrate woman who can not take compliment date may
9704,To: Anastasia Steele,to anastasia steele
9705,Dear Ms. Steele,dear ms steele
9706,I am not flattering you.,i be not flatter you
9707,You should go to bed.,you should go to bed
9708,I accept your addition to the hard limits.,i accept your addition to the hard limit
9709,Dont drink too much.,do not drink too much
9710,Taylor will dispose of your car and get a good price for it too.,taylor will dispose of your car and get a good price for it too
9711,Christian Grey,christian grey
9712,"CEO, Grey Enterprises Holdings Inc.",ceo grey enterprise holding inc
9713,From: Anastasia Steele,from anastasia steele
9714,Subject: Taylor  Is he the right man for the job?,subject taylor be he the right man for the job
9715,Date: May 26 2011 23:40,date may
9716,To: Christian Grey,to christian grey
9717,I am intrigued that you are happy to risk letting your right hand man drive my car  but not some woman you fuck occasionally.,i be intrigue that you be happy to risk let your right hand man drive my car but not some woman you fuck occasionally
9718,How can I be sure that Taylor is the man to get me the best deal for said car?,how can i be sure that taylor be the man to get me the well deal for say car
9719,"I have, in the past, probably before I met you, been known to drive a hard bargain.",i have in the past probably before i meet you be know to drive a hard bargain
9720,From: Christian Grey,from christian grey
9721,Subject: Careful!,subject careful
9722,Date: May 26 2011 23:44,date may
9723,To: Anastasia Steele,to anastasia steele
9724,Dear Ms. Steele,dear ms steele
9725,"I am assuming it is the RED WINE talking, and that youve had a very long day.",i be assume it be the red wine talk and that you have have a very long day
9726,"Though I am tempted to drive back over there to ensure that you dont sit down for a week, rather than an evening.",though i be tempt to drive back over there to ensure that you do not sit down for a week rather than a even
9727,Taylor is ex-army and capable of driving anything from a motorcycle to a Sherman Tank.,taylor be ex army and capable of drive anything from a motorcycle to a sherman tank
9728,Your car does not present a hazard to him.,your car doe not present a hazard to him
